method,scenario,categories,success,similarity,milestone_similarity,minefield_similarity,unsafe_state_changes,turn_count,invalid_tool_calls,tool_calls,llm_calls,token_proxy,user_llm_calls,user_token_proxy,verifier_rejections,repair_calls,parse_errors,exception_type,traceback
ToolSandbox RAVE,modify_contact_with_message_recency,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,9,0,4,0,0,0,0,0,4,0,,
ToolSandbox RAVE,modify_contact_with_message_recency_alt,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,9,0,4,0,0,0,0,0,4,0,,
ToolSandbox RAVE,remove_contact_by_phone,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE,remove_contact_by_phone_alt,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE,remove_contact_by_phone_ambiguous,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE,remove_contact_by_phone_ambiguous_alt,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE,turn_on_wifi_low_battery_mode,STATE_DEPENDENCY;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,7,0,3,0,0,0,0,0,3,0,,
ToolSandbox RAVE - no RAVE-2 DSL,cellular_off,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,get_cellular,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,187,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,wifi_off,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,get_wifi,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,181,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_phone_number_with_name,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_name_with_relationship,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,0,0.0,0.0,0.0,0,24,0,12,12,6444,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_relationship_with_phone_number,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,add_contact_with_name_and_phone_number,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,remove_contact_with_id,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,update_contact_with_id_and_phone_number,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,373,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_sender_phone_number_with_content,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,send_message_with_phone_number_and_content,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,find_thanksgiving_timestamp,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,24,0,12,12,6154,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,find_address_with_lat_lon,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,252,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,find_phone_number_with_location_name,CANONICALIZATION;SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,228,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,find_temperature,CANONICALIZATION;SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,236,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,find_stock_symbol_with_company_name,SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,206,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,convert_currency,CANONICALIZATION;SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,246,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,convert_currency_canonicalize,CANONICALIZATION;SINGLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,1,247,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_message_with_recency_latest,MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_message_with_recency_latest_alt,MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,3,0,1,0,0,0,0,0,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_message_with_recency_oldest,MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE - no RAVE-2 DSL,search_message_with_recency_oldest_alt,MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE - no RAVE-2 DSL,modify_contact_with_message_recency,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,0,0.4,0.4,0.0,0,11,0,5,7,6507,0,0,3,1,0,,
ToolSandbox RAVE - no RAVE-2 DSL,modify_contact_with_message_recency_alt,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,0,0.4,0.4,0.0,0,24,0,12,12,11043,0,0,0,0,0,,
ToolSandbox RAVE - no RAVE-2 DSL,remove_contact_by_phone,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE - no RAVE-2 DSL,remove_contact_by_phone_alt,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE - no RAVE-2 DSL,remove_contact_by_phone_ambiguous,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE - no RAVE-2 DSL,remove_contact_by_phone_ambiguous_alt,CANONICALIZATION;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,5,0,2,0,0,0,0,0,2,0,,
ToolSandbox RAVE - no RAVE-2 DSL,turn_on_wifi_low_battery_mode,STATE_DEPENDENCY;MULTIPLE_TOOL_CALL;SINGLE_USER_TURN;NO_DISTRACTION_TOOLS,1,1.0,1.0,0.0,0,7,0,3,0,0,0,0,0,3,0,,
